ActionType,SubAction,Nationality,ID,ActionDate
Cancellations,Total Cancellations,Filipina,1006790,2022-01-15 23:00:31
Cancellations,Total Cancellations,Filipina,1006791,2020-09-29 23:01:23
Cancellations,Cancelled Same-Day,African,1006793,2020-09-24 20:07:19
Cancellations,Total Cancellations,Ethiopian,1006794,2022-06-27 23:00:38
Cancellations,Total Cancellations,Filipina,1006796,2021-09-20 23:00:09
Cancellations,Total Cancellations,Filipina,1006797,2021-09-29 23:00:07
Cancellations,Total Cancellations,African,1006798,2021-07-06 23:00:03
Cancellations,Total Cancellations,Filipina,1006799,2021-08-24 23:01:00
Cancellations,Total Cancellations,Ethiopian,1006800,2021-08-17 23:00:52
Cancellations,Total Cancellations,Filipina,1006801,2021-08-21 23:00:08
Cancellations,Total Cancellations,African,1006802,2022-11-21 23:00:04
Cancellations,Total Cancellations,Filipina,1006803,2022-02-21 23:00:23
Cancellations,Total Cancellations,Ethiopian,1006805,2022-09-23 23:00:14
Cancellations,Total Cancellations,Filipina,1006806,2020-09-29 10:51:56
Cancellations,Total Cancellations,Other,1006807,2022-02-28 23:01:03
Cancellations,Total Cancellations,Other,1006809,2020-09-29 23:00:24
Cancellations,Cancelled Same-Day,Other,1006810,2020-09-27 18:00:02
Cancellations,Total Cancellations,Other,1006812,2024-10-15 12:53:26
Cancellations,Total Cancellations,Filipina,1006813,2020-12-12 23:00:13
Cancellations,Total Cancellations,African,1006814,2020-11-05 16:44:06
Cancellations,Total Cancellations,Filipina,1006815,2022-01-28 23:00:05
Cancellations,Total Cancellations,African,1006818,2021-08-03 23:00:03
Cancellations,Total Cancellations,Other,1006819,2021-06-09 23:00:09
Cancellations,Total Cancellations,Ethiopian,1006820,2024-10-13 23:00:02
Cancellations,Total Cancellations,Filipina,1006821,2021-12-31 23:00:24
Cancellations,Total Cancellations,Other,1006822,2022-03-20 23:00:34
Cancellations,Total Cancellations,Filipina,1006823,2022-09-27 23:00:27
Cancellations,Total Cancellations,Filipina,1006824,2022-03-26 23:00:30
Cancellations,Total Cancellations,Filipina,1006825,2021-02-04 23:00:17
Cancellations,Total Cancellations,Other,1006827,2022-10-29 23:00:12
Cancellations,Cancelled Same-Day,Filipina,1006828,2020-09-29 13:18:57
Cancellations,Total Cancellations,Filipina,1006829,2021-02-22 23:00:25
Cancellations,Total Cancellations,Filipina,1006830,2024-10-05 21:52:09
Cancellations,Total Cancellations,African,1006831,2021-02-25 23:01:13
Cancellations,Total Cancellations,Filipina,1006832,2021-03-14 23:00:02
Cancellations,Total Cancellations,Filipina,1006834,2022-01-27 23:00:28
Cancellations,Total Cancellations,Other,1006835,2020-10-01 23:00:03
Cancellations,Total Cancellations,Filipina,1006836,2021-05-25 23:00:07
Cancellations,Total Cancellations,Filipina,1006840,2021-06-26 23:00:07
Cancellations,Total Cancellations,African,1006841,2022-08-24 23:00:24
Cancellations,Total Cancellations,African,1006844,2021-11-13 23:30:12
Cancellations,Total Cancellations,Filipina,1006849,2024-09-15 13:46:09
Cancellations,Total Cancellations,Filipina,1006851,2021-01-16 09:07:05
Cancellations,Total Cancellations,Filipina,1006853,2022-10-29 23:00:19
Cancellations,Total Cancellations,African,1006856,2021-04-08 23:00:03
Cancellations,Total Cancellations,Other,1006857,2021-10-31 23:00:43
Cancellations,Total Cancellations,Other,1006862,2020-10-14 15:12:08
Cancellations,Total Cancellations,Filipina,1006874,2021-04-27 23:00:01
Cancellations,Total Cancellations,Filipina,1006876,2022-09-27 23:00:32
Cancellations,Total Cancellations,African,1006877,2021-03-10 23:00:05
Cancellations,Total Cancellations,Filipina,1006878,2021-07-27 23:00:04
Cancellations,Total Cancellations,Other,1006882,2023-05-31 23:00:38
Cancellations,Total Cancellations,Other,1006883,2022-09-26 23:00:34
Cancellations,Total Cancellations,Filipina,1006884,2021-01-26 15:13:42
Cancellations,Total Cancellations,Other,1006885,2021-01-29 23:00:02
Cancellations,Total Cancellations,African,1006886,2021-12-28 23:00:23
Cancellations,Cancelled Same-Day,Other,1006887,2020-10-04 19:24:01
Cancellations,Total Cancellations,Filipina,1006890,2022-02-09 23:00:19
Cancellations,Total Cancellations,Other,1006898,2022-07-19 23:00:15
Cancellations,Total Cancellations,African,1006900,2021-08-31 23:01:01
Cancellations,Total Cancellations,Filipina,1006905,2023-10-25 23:00:12
Cancellations,Total Cancellations,Filipina,1006906,2022-09-05 23:00:20
Cancellations,Total Cancellations,Filipina,1006907,2024-06-29 17:59:59
Cancellations,Total Cancellations,Filipina,1006908,2021-05-18 23:00:01
Cancellations,Total Cancellations,Filipina,1006909,2022-11-30 23:00:35
Cancellations,Total Cancellations,Filipina,1006910,2022-03-14 23:00:10
Cancellations,Total Cancellations,Other,1006914,2021-09-14 23:00:42
Cancellations,Total Cancellations,Other,1006918,2021-06-24 23:00:09
Cancellations,Total Cancellations,African,1006920,2020-10-13 12:15:43
Cancellations,Total Cancellations,African,1006923,2020-10-15 18:43:57
Cancellations,Total Cancellations,African,1006925,2022-08-21 23:00:06
Cancellations,Total Cancellations,Filipina,1006926,2021-03-21 12:45:13
Cancellations,Total Cancellations,Filipina,1006928,2021-04-07 23:00:01
Cancellations,Total Cancellations,African,1006931,2021-04-28 23:00:04
Cancellations,Total Cancellations,African,1006932,2021-10-27 23:00:44
Cancellations,Total Cancellations,Filipina,1006935,2024-10-10 23:00:14
Cancellations,Total Cancellations,Other,1006937,2024-09-12 23:00:12
Cancellations,Total Cancellations,Filipina,1006938,2022-05-26 23:00:05
Cancellations,Total Cancellations,Other,1006939,2022-03-03 23:00:18
Cancellations,Total Cancellations,Filipina,1006940,2021-03-09 23:00:08
Cancellations,Total Cancellations,African,1006941,2022-08-20 23:00:33
Cancellations,Total Cancellations,Ethiopian,1006942,2023-07-31 23:00:52
Cancellations,Total Cancellations,Filipina,1006943,2021-12-04 23:00:57
Cancellations,Total Cancellations,Other,1006944,2020-10-22 18:36:52
Cancellations,Total Cancellations,Filipina,1006945,2023-03-26 23:00:23
Cancellations,Total Cancellations,Filipina,1006946,2022-10-20 23:00:05
Cancellations,Total Cancellations,Other,1006948,2022-09-27 23:00:38
Cancellations,Total Cancellations,Filipina,1006949,2021-04-24 23:00:21
Cancellations,Total Cancellations,African,1006950,2021-07-15 23:00:09
Cancellations,Total Cancellations,Other,1006952,2021-06-08 23:00:03
Cancellations,Total Cancellations,Other,1006953,2021-06-22 23:00:14
Cancellations,Total Cancellations,African,1006955,2024-10-12 23:00:01
Cancellations,Total Cancellations,African,1006956,2021-04-20 23:00:12
Cancellations,Total Cancellations,Other,1006960,2022-03-25 23:00:17
Cancellations,Total Cancellations,African,1006961,2022-09-28 23:00:04
Cancellations,Total Cancellations,Filipina,1006964,2021-09-26 23:00:08
Cancellations,Total Cancellations,Filipina,1006965,2022-09-02 23:00:26
Cancellations,Total Cancellations,Other,1006966,2022-01-09 23:00:21
Cancellations,Total Cancellations,Filipina,1006970,2022-10-02 23:00:13
Cancellations,Total Cancellations,Filipina,1006971,2021-08-18 23:00:07
Cancellations,Total Cancellations,Filipina,1006972,2023-12-31 23:00:37
Cancellations,Total Cancellations,Other,1006973,2021-06-22 23:00:15
Cancellations,Total Cancellations,Other,1006974,2021-01-26 23:00:01
Cancellations,Total Cancellations,Filipina,1006976,2021-06-09 23:00:10
Cancellations,Cancelled Same-Day,Ethiopian,1006977,2020-10-17 18:16:40
Cancellations,Cancelled Same-Day,Filipina,1006979,2020-10-17 17:01:14
Cancellations,Total Cancellations,Filipina,1006980,2022-03-24 23:00:06
Cancellations,Total Cancellations,Filipina,1006981,2020-12-01 00:30:41
Cancellations,Total Cancellations,African,1006983,2023-07-31 23:00:56
Cancellations,Total Cancellations,Filipina,1006984,2022-11-04 23:00:19
Cancellations,Total Cancellations,African,1006987,2021-05-05 23:00:27
Cancellations,Total Cancellations,African,1006988,2021-09-22 23:00:09
Cancellations,Total Cancellations,Filipina,1006989,2022-11-03 23:00:38
Cancellations,Total Cancellations,African,1006991,2021-05-30 23:00:12
Cancellations,Total Cancellations,Filipina,1006992,2021-11-08 23:00:01
Cancellations,Total Cancellations,African,1006993,2021-09-27 23:00:24
Cancellations,Total Cancellations,Filipina,1006994,2021-02-13 23:00:02
Cancellations,Total Cancellations,Filipina,1006995,2021-12-18 23:00:40
Cancellations,Total Cancellations,Filipina,1006996,2022-06-30 23:01:14
Cancellations,Total Cancellations,African,1006998,2024-05-07 17:53:24
Cancellations,Total Cancellations,Other,1007000,2021-05-23 23:00:33
Cancellations,Total Cancellations,Other,1007002,2021-05-20 14:08:18
Cancellations,Total Cancellations,Filipina,1007004,2020-12-05 23:00:17
Cancellations,Total Cancellations,Filipina,1007006,2023-06-20 23:00:02
Cancellations,Total Cancellations,Other,1007007,2021-07-25 23:00:07
Cancellations,Total Cancellations,Filipina,1007008,2022-06-30 23:01:17
Cancellations,Total Cancellations,Filipina,1007009,2021-09-26 23:00:10
Cancellations,Total Cancellations,Filipina,1007012,2021-12-02 23:00:05
Cancellations,Total Cancellations,African,1007014,2022-09-29 23:00:26
Cancellations,Total Cancellations,African,1007015,2022-09-15 23:01:20
Cancellations,Total Cancellations,Other,1007016,2024-03-29 23:00:17
Cancellations,Cancelled Same-Day,Other,1007017,2020-10-25 11:03:13
Cancellations,Total Cancellations,Other,1007018,2023-04-01 23:00:38
Cancellations,Total Cancellations,Filipina,1007019,2021-04-06 23:00:05
Cancellations,Total Cancellations,Ethiopian,1007021,2020-12-21 09:58:15
Cancellations,Total Cancellations,African,1007022,2022-03-20 23:00:39
Cancellations,Total Cancellations,Filipina,1007023,2024-10-04 23:00:04
Cancellations,Total Cancellations,Filipina,1007027,2022-10-24 23:00:08
Cancellations,Total Cancellations,Filipina,1007028,2021-10-27 23:00:48
Cancellations,Total Cancellations,African,1007029,2021-02-18 23:00:12
Cancellations,Total Cancellations,Filipina,1007030,2021-05-23 23:00:44
Cancellations,Total Cancellations,Filipina,1007031,2021-08-22 23:00:41
Cancellations,Total Cancellations,Filipina,1007032,2022-01-09 23:00:35
Cancellations,Total Cancellations,Filipina,1007034,2022-10-12 23:00:07
Cancellations,Total Cancellations,Filipina,1007035,2021-10-28 23:00:01
Cancellations,Cancelled Same-Day,Other,1007037,2020-10-28 16:22:14
Cancellations,Total Cancellations,Other,1007038,2021-05-05 23:00:30
Cancellations,Total Cancellations,Filipina,1007040,2021-11-30 23:07:11
Cancellations,Total Cancellations,Filipina,1007042,2022-10-30 23:00:15
Cancellations,Total Cancellations,Other,1007044,2022-01-30 23:00:28
Cancellations,Total Cancellations,African,1007045,2022-01-24 23:00:19
Cancellations,Total Cancellations,Other,1007048,2021-05-23 23:00:46
Cancellations,Total Cancellations,African,1007049,2022-05-07 23:00:20
Cancellations,Total Cancellations,African,1007050,2020-11-04 13:46:18
Cancellations,Total Cancellations,Filipina,1007051,2022-08-27 23:00:43
Cancellations,Total Cancellations,Filipina,1007052,2023-07-31 23:01:01
Cancellations,Cancelled Same-Day,Filipina,1007053,2020-11-01 16:42:45
Cancellations,Total Cancellations,Filipina,1007054,2020-11-05 14:37:45
Cancellations,Total Cancellations,Ethiopian,1007056,2021-04-27 23:00:02
Cancellations,Total Cancellations,Other,1007057,2022-07-29 23:00:18
Cancellations,Total Cancellations,Other,1007059,2021-07-28 23:00:07
Cancellations,Total Cancellations,Filipina,1007060,2022-04-07 23:00:20
Cancellations,Total Cancellations,African,1007061,2021-04-25 23:00:09
Cancellations,Total Cancellations,Filipina,1007062,2022-01-13 23:00:07
Cancellations,Cancelled Same-Day,Other,1007064,2020-11-02 23:01:43
Cancellations,Total Cancellations,Filipina,1007065,2021-05-08 23:00:24
Cancellations,Total Cancellations,Filipina,1007066,2022-09-16 23:00:02
Cancellations,Cancelled Same-Day,Other,1007068,2020-11-02 19:57:33
Cancellations,Total Cancellations,Other,1007069,2020-12-13 18:44:32
Cancellations,Total Cancellations,Other,1007070,2023-10-19 23:00:38
Cancellations,Total Cancellations,African,1007071,2021-11-29 23:01:48
Cancellations,Cancelled Same-Day,Other,1007072,2020-11-03 11:39:10
Cancellations,Total Cancellations,Filipina,1007073,2021-11-30 23:07:17
Cancellations,Total Cancellations,Filipina,1007074,2021-11-30 23:07:20
Cancellations,Total Cancellations,Filipina,1007075,2022-09-05 23:00:28
Cancellations,Cancelled Same-Day,Filipina,1007076,2020-11-03 15:39:42
Cancellations,Total Cancellations,Other,1007077,2022-09-05 23:00:33
Cancellations,Total Cancellations,Filipina,1007080,2021-07-31 23:01:24
Cancellations,Total Cancellations,African,1007082,2021-01-25 12:54:16
Cancellations,Total Cancellations,Filipina,1007088,2020-11-09 12:05:13
Cancellations,Cancelled Same-Day,Filipina,1007089,2020-11-04 12:16:29
Cancellations,Total Cancellations,Filipina,1007097,2022-07-01 23:00:22
Cancellations,Total Cancellations,Filipina,1007099,2022-07-23 23:00:21
Cancellations,Total Cancellations,Other,1007101,2021-06-10 23:00:33
Cancellations,Total Cancellations,Ethiopian,1007102,2022-04-26 23:00:05
Cancellations,Total Cancellations,Other,1007105,2021-04-28 23:00:07
Cancellations,Total Cancellations,Filipina,1007106,2022-02-28 23:01:06
Cancellations,Total Cancellations,Ethiopian,1007108,2021-07-10 23:00:29
Cancellations,Total Cancellations,Filipina,1007109,2022-11-29 23:00:42
Cancellations,Total Cancellations,Other,1007111,2021-06-26 11:24:49
Cancellations,Total Cancellations,Ethiopian,1007116,2021-07-27 23:00:10
Cancellations,Total Cancellations,Ethiopian,1007119,2021-07-14 23:00:01
Cancellations,Total Cancellations,Other,1007124,2020-11-24 14:34:24
Cancellations,Total Cancellations,Other,1007128,2021-03-10 23:00:06
Cancellations,Total Cancellations,African,1007129,2020-11-13 21:00:22
Cancellations,Total Cancellations,Other,1007130,2022-06-18 23:00:26
Cancellations,Total Cancellations,Filipina,1007131,2020-11-17 18:06:31
Cancellations,Total Cancellations,Filipina,1007132,2022-07-16 23:00:15
Cancellations,Total Cancellations,Filipina,1007134,2021-02-22 23:00:35
Cancellations,Total Cancellations,Other,1007136,2022-11-26 23:00:13
Cancellations,Total Cancellations,African,1007137,2022-01-21 09:00:32
Cancellations,Total Cancellations,Other,1007138,2024-03-19 23:00:58
Cancellations,Total Cancellations,Filipina,1007140,2024-04-30 23:01:18
Cancellations,Total Cancellations,African,1007142,2022-06-27 23:00:40
Cancellations,Total Cancellations,Other,1007143,2024-03-20 23:00:04
Cancellations,Total Cancellations,Filipina,1007144,2021-06-05 23:00:04
Cancellations,Total Cancellations,Filipina,1007145,2021-05-29 23:00:06
Cancellations,Total Cancellations,Filipina,1007146,2022-12-06 23:00:09
Cancellations,Total Cancellations,Filipina,1007148,2022-09-23 23:00:22
Cancellations,Total Cancellations,Filipina,1007151,2021-01-14 15:08:07
Cancellations,Total Cancellations,Filipina,1007159,2023-05-23 23:00:34
Cancellations,Total Cancellations,Filipina,1007161,2021-09-21 23:00:13
Cancellations,Total Cancellations,African,1007163,2021-04-10 23:00:01
Cancellations,Total Cancellations,Other,1007164,2021-10-27 23:00:50
Cancellations,Total Cancellations,Filipina,1007165,2022-11-30 23:00:57
Cancellations,Total Cancellations,African,1007166,2020-12-17 09:51:06
Cancellations,Total Cancellations,Filipina,1007168,2023-03-20 23:00:27
Cancellations,Total Cancellations,African,1007171,2022-07-08 23:00:26
Cancellations,Total Cancellations,Filipina,1007176,2022-08-17 23:00:38
Cancellations,Total Cancellations,Other,1007177,2022-05-02 23:00:15
Cancellations,Total Cancellations,Filipina,1007179,2022-08-15 23:00:04
Cancellations,Total Cancellations,Filipina,1007182,2024-01-30 23:00:19
Cancellations,Total Cancellations,African,1007184,2021-11-28 23:00:20
Cancellations,Total Cancellations,Filipina,1007185,2022-02-03 23:00:06
Cancellations,Total Cancellations,Filipina,1007186,2021-10-08 23:00:01
Cancellations,Total Cancellations,Ethiopian,1007187,2023-11-28 23:00:29
Cancellations,Total Cancellations,Filipina,1007188,2021-08-09 23:00:32
Cancellations,Total Cancellations,Filipina,1007189,2022-12-31 23:00:38
Cancellations,Total Cancellations,African,1007190,2021-02-20 23:00:06
Cancellations,Total Cancellations,Other,1007191,2022-05-16 23:00:30
Cancellations,Total Cancellations,Ethiopian,1007193,2021-03-09 23:00:09
Cancellations,Total Cancellations,Filipina,1007198,2022-09-23 15:26:09
Cancellations,Total Cancellations,Filipina,1007199,2023-05-27 23:00:01
Cancellations,Total Cancellations,Filipina,1007200,2021-02-28 23:00:29
Cancellations,Total Cancellations,Filipina,1007202,2021-12-31 23:00:30
Cancellations,Total Cancellations,African,1007206,2022-10-13 23:00:04
Cancellations,Total Cancellations,Other,1007210,2022-03-15 23:05:34
Cancellations,Total Cancellations,Filipina,1007213,2022-08-01 23:00:32
Cancellations,Total Cancellations,Other,1007215,2021-06-27 23:00:21
Cancellations,Total Cancellations,Filipina,1007217,2022-03-18 23:00:15
Cancellations,Total Cancellations,Other,1007219,2021-07-18 23:00:01
Cancellations,Total Cancellations,Other,1007221,2022-02-28 23:01:09
Cancellations,Total Cancellations,Filipina,1007223,2022-10-23 23:00:08
Cancellations,Total Cancellations,African,1007224,2020-11-22 18:34:11
Cancellations,Total Cancellations,African,1007228,2021-10-03 23:00:19
Cancellations,Total Cancellations,Ethiopian,1007229,2023-06-27 23:00:07
Cancellations,Total Cancellations,Other,1007230,2021-04-13 23:00:00
